index,localhour,use,humidity,celsius
229467,2018-06-01 06:00:00,0.376,0.57,21.422222222222224
229468,2018-06-01 07:00:00,0.318,0.6,20.694444444444443
229469,2018-06-01 08:00:00,0.316,0.65,19.372222222222224
229470,2018-06-01 09:00:00,0.314,0.69,18.383333333333336
229471,2018-06-01 10:00:00,0.295,0.73,17.144444444444446
229472,2018-06-01 11:00:00,0.29100000000000004,0.75,16.53888888888889
229473,2018-06-01 12:00:00,0.303,0.76,16.422222222222224
229474,2018-06-01 13:00:00,0.35700000000000004,0.76,16.29444444444444
229475,2018-06-01 14:00:00,0.384,0.76,16.316666666666666
229476,2018-06-01 15:00:00,0.419,0.76,16.194444444444443
229477,2018-06-01 16:00:00,0.251,0.76,16.12777777777778
229478,2018-06-01 17:00:00,0.23399999999999999,0.76,15.983333333333336
229479,2018-06-01 18:00:00,0.225,0.75,15.866666666666667
229480,2018-06-01 19:00:00,0.242,0.76,15.52222222222222
229481,2018-06-01 20:00:00,0.253,0.77,15.044444444444443
229482,2018-06-01 21:00:00,0.252,0.75,15.844444444444447
229483,2018-06-01 22:00:00,0.24,0.67,17.383333333333333
229484,2018-06-01 23:00:00,0.22699999999999998,0.61,18.827777777777776
229485,2018-06-02 00:00:00,0.23600000000000002,0.54,20.33888888888889
229486,2018-06-02 01:00:00,0.34,0.47,21.788888888888888
229487,2018-06-02 02:00:00,0.552,0.44,22.666666666666668
229488,2018-06-02 03:00:00,0.46799999999999997,0.43,23.5
229489,2018-06-02 04:00:00,0.67,0.43,23.72222222222222
229490,2018-06-02 05:00:00,0.748,0.44,23.53888888888889
229491,2018-06-02 06:00:00,0.49,0.45,23.172222222222217
229492,2018-06-02 07:00:00,0.23,0.47,22.533333333333335
229493,2018-06-02 08:00:00,0.259,0.49,22.083333333333332
229494,2018-06-02 09:00:00,0.26,0.53,21.027777777777775
229495,2018-06-02 10:00:00,0.24600000000000002,0.59,19.40555555555556
229496,2018-06-02 11:00:00,0.218,0.66,18.061111111111114
229497,2018-06-02 12:00:00,0.276,0.7,17.31666666666667
229498,2018-06-02 13:00:00,0.26899999999999996,0.73,16.72222222222222
229499,2018-06-02 14:00:00,0.24600000000000002,0.74,16.2
229500,2018-06-02 15:00:00,0.292,0.76,15.722222222222221
229501,2018-06-02 16:00:00,0.217,0.76,15.450000000000001
229502,2018-06-02 17:00:00,0.196,0.76,15.261111111111111
229503,2018-06-02 18:00:00,0.171,0.77,14.772222222222224
229504,2018-06-02 19:00:00,0.209,0.76,14.566666666666666
229505,2018-06-02 20:00:00,0.20800000000000002,0.78,14.472222222222221
229506,2018-06-02 21:00:00,0.29100000000000004,0.75,15.627777777777778
229507,2018-06-02 22:00:00,0.233,0.67,17.77777777777778
229508,2018-06-02 23:00:00,0.19899999999999998,0.6,19.73888888888889
229509,2018-06-03 00:00:00,0.187,0.56,21.105555555555554
229510,2018-06-03 01:00:00,0.44799999999999995,0.53,22.138888888888886
229511,2018-06-03 02:00:00,0.332,0.49,23.455555555555556
229512,2018-06-03 03:00:00,0.32899999999999996,0.48,24.12777777777778
229513,2018-06-03 04:00:00,0.5,0.46,24.838888888888885
229514,2018-06-03 05:00:00,0.7170000000000001,0.46,25.13888888888889
229515,2018-06-03 06:00:00,0.322,0.48,24.566666666666666
229516,2018-06-03 07:00:00,0.23600000000000002,0.49,24.255555555555553
229517,2018-06-03 08:00:00,0.258,0.5,23.83888888888889
229518,2018-06-03 09:00:00,0.258,0.59,21.683333333333334
229519,2018-06-03 10:00:00,0.239,0.66,19.81111111111111
229520,2018-06-03 11:00:00,0.21899999999999997,0.71,18.7
229521,2018-06-03 12:00:00,0.254,0.75,18.011111111111113
229522,2018-06-03 13:00:00,0.271,0.77,17.394444444444446
229523,2018-06-03 14:00:00,0.32799999999999996,0.79,16.944444444444443
229524,2018-06-03 15:00:00,0.29100000000000004,0.8,16.622222222222224
229525,2018-06-03 16:00:00,0.537,0.81,16.466666666666665
229526,2018-06-03 17:00:00,0.535,0.81,16.099999999999998
229527,2018-06-03 18:00:00,0.475,0.81,15.883333333333335
229528,2018-06-03 19:00:00,0.45399999999999996,0.81,15.82222222222222
229529,2018-06-03 20:00:00,0.662,0.82,15.705555555555557
229530,2018-06-03 21:00:00,0.35,0.78,16.727777777777778
229531,2018-06-03 22:00:00,0.268,0.69,19.055555555555557
229532,2018-06-03 23:00:00,0.23,0.59,21.311111111111114
229533,2018-06-04 00:00:00,0.444,0.54,22.977777777777778
229534,2018-06-04 01:00:00,0.474,0.48,24.711111111111116
229535,2018-06-04 02:00:00,0.596,0.47,25.26111111111111
229536,2018-06-04 03:00:00,0.61,0.47,25.772222222222222
229537,2018-06-04 04:00:00,0.765,0.46,25.961111111111116
229538,2018-06-04 05:00:00,0.39,0.47,25.633333333333333
229539,2018-06-04 06:00:00,0.31,0.46,25.472222222222218
229540,2018-06-04 07:00:00,0.3,0.47,24.916666666666664
229541,2018-06-04 08:00:00,0.28,0.52,23.577777777777776
229542,2018-06-04 09:00:00,0.27399999999999997,0.6,21.633333333333333
229543,2018-06-04 10:00:00,0.29600000000000004,0.67,19.66666666666667
229544,2018-06-04 11:00:00,0.3,0.71,18.711111111111116
229545,2018-06-04 12:00:00,0.31,0.75,17.955555555555552
229546,2018-06-04 13:00:00,0.298,0.77,17.40555555555555
229547,2018-06-04 14:00:00,0.27399999999999997,0.79,16.97222222222222
229548,2018-06-04 15:00:00,0.185,0.8,16.67222222222222
229549,2018-06-04 16:00:00,0.193,0.81,16.516666666666666
229550,2018-06-04 17:00:00,0.209,0.8,16.477777777777774
229551,2018-06-04 18:00:00,0.209,0.81,16.3
229552,2018-06-04 19:00:00,0.187,0.81,16.233333333333334
229553,2018-06-04 20:00:00,0.179,0.81,16.211111111111112
229554,2018-06-04 21:00:00,0.205,0.78,16.87222222222222
229555,2018-06-04 22:00:00,0.321,0.72,18.61111111111111
229556,2018-06-04 23:00:00,0.20800000000000002,0.65,20.355555555555554
229557,2018-06-05 00:00:00,0.23800000000000002,0.61,21.46111111111111
229558,2018-06-05 01:00:00,0.27,0.59,22.366666666666667
229559,2018-06-05 02:00:00,0.344,0.55,23.205555555555552
229560,2018-06-05 03:00:00,0.435,0.55,23.166666666666668
229561,2018-06-05 04:00:00,0.695,0.53,23.7
229562,2018-06-05 05:00:00,0.706,0.53,23.70555555555556
229563,2018-06-05 06:00:00,0.27899999999999997,0.53,23.66111111111111
229564,2018-06-05 07:00:00,0.262,0.57,22.261111111111106
229565,2018-06-05 08:00:00,0.252,0.63,20.91111111111111
229566,2018-06-05 09:00:00,0.25,0.67,19.699999999999996
229567,2018-06-05 10:00:00,0.27,0.73,18.194444444444443
229568,2018-06-05 11:00:00,0.268,0.77,17.38888888888889
229569,2018-06-05 12:00:00,0.276,0.78,17.07777777777778
229570,2018-06-05 13:00:00,0.32,0.79,16.905555555555555
229571,2018-06-05 14:00:00,0.313,0.8,16.73888888888889
229572,2018-06-05 15:00:00,0.192,0.8,16.622222222222224
229573,2018-06-05 16:00:00,0.213,0.8,16.51111111111111
229574,2018-06-05 17:00:00,0.20800000000000002,0.8,16.466666666666665
229575,2018-06-05 18:00:00,0.209,0.8,16.272222222222222
229576,2018-06-05 19:00:00,0.187,0.8,16.322222222222223
229577,2018-06-05 20:00:00,0.185,0.8,16.211111111111112
229578,2018-06-05 21:00:00,0.2,0.79,16.233333333333334
229579,2018-06-05 22:00:00,0.209,0.76,17.17777777777778
229580,2018-06-05 23:00:00,0.209,0.72,18.02777777777778
229581,2018-06-06 00:00:00,0.222,0.69,18.8
229582,2018-06-06 01:00:00,0.20199999999999999,0.66,19.65555555555555
229583,2018-06-06 02:00:00,0.35100000000000003,0.62,20.566666666666663
229584,2018-06-06 03:00:00,0.601,0.58,21.50555555555555
229585,2018-06-06 04:00:00,0.7979999999999999,0.55,22.344444444444445
229586,2018-06-06 05:00:00,0.38799999999999996,0.54,22.199999999999996
229587,2018-06-06 06:00:00,0.306,0.56,21.816666666666663
229588,2018-06-06 07:00:00,0.271,0.56,21.71666666666667
229589,2018-06-06 08:00:00,0.264,0.57,21.355555555555554
229590,2018-06-06 09:00:00,0.265,0.65,19.33888888888889
229591,2018-06-06 10:00:00,0.263,0.71,17.72222222222222
229592,2018-06-06 11:00:00,0.262,0.75,17.07222222222222
229593,2018-06-06 12:00:00,0.284,0.76,16.961111111111112
229594,2018-06-06 13:00:00,0.331,0.76,17.016666666666666
229595,2018-06-06 14:00:00,0.345,0.75,17.005555555555556
229596,2018-06-06 15:00:00,0.387,0.76,16.966666666666665
229597,2018-06-06 16:00:00,0.23,0.76,16.87222222222222
229598,2018-06-06 17:00:00,0.22,0.75,16.827777777777776
229599,2018-06-06 18:00:00,0.22,0.74,16.844444444444445
229600,2018-06-06 19:00:00,0.22,0.73,16.79444444444444
229601,2018-06-06 20:00:00,0.22,0.73,16.67777777777778
229602,2018-06-06 21:00:00,0.218,0.73,16.95555555555556
229603,2018-06-06 22:00:00,0.217,0.72,17.427777777777777
229604,2018-06-06 23:00:00,0.217,0.66,18.783333333333335
229605,2018-06-07 00:00:00,0.221,0.61,20.08888888888889
229606,2018-06-07 01:00:00,0.282,0.57,21.244444444444444
229607,2018-06-07 02:00:00,0.344,0.54,22.42777777777778
229608,2018-06-07 03:00:00,0.46299999999999997,0.51,23.183333333333337
229609,2018-06-07 04:00:00,0.419,0.53,22.82222222222222
229610,2018-06-07 05:00:00,0.436,0.54,22.59444444444445
229611,2018-06-07 06:00:00,0.326,0.55,22.438888888888886
229612,2018-06-07 07:00:00,0.259,0.55,22.1
229613,2018-06-07 08:00:00,0.228,0.58,20.98888888888889
229614,2018-06-07 09:00:00,0.233,0.64,19.477777777777778
229615,2018-06-07 10:00:00,0.257,0.7,17.755555555555556
229616,2018-06-07 11:00:00,0.257,0.74,16.81111111111111
229617,2018-06-07 12:00:00,0.23199999999999998,0.77,16.216666666666665
229618,2018-06-07 13:00:00,0.303,0.77,16.06666666666667
229619,2018-06-07 14:00:00,0.342,0.77,16.105555555555558
229620,2018-06-07 15:00:00,0.22399999999999998,0.77,16.083333333333332
229621,2018-06-07 16:00:00,0.191,0.77,16.094444444444445
229622,2018-06-07 17:00:00,0.237,0.75,16.005555555555556
229623,2018-06-07 18:00:00,0.231,0.75,15.944444444444445
229624,2018-06-07 19:00:00,0.214,0.74,15.850000000000001
229625,2018-06-07 20:00:00,0.17600000000000002,0.74,15.744444444444447
229626,2018-06-07 21:00:00,0.196,0.73,16.01111111111111
229627,2018-06-07 22:00:00,0.209,0.67,17.37777777777778
229628,2018-06-07 23:00:00,0.23,0.61,18.649999999999995
229629,2018-06-08 00:00:00,0.22,0.55,20.144444444444446
229630,2018-06-08 01:00:00,0.461,0.49,21.755555555555553
229631,2018-06-08 02:00:00,0.7190000000000001,0.46,22.600000000000005
229632,2018-06-08 03:00:00,0.685,0.46,22.883333333333333
229633,2018-06-08 04:00:00,0.768,0.48,22.644444444444446
229634,2018-06-08 05:00:00,0.728,0.48,22.716666666666665
229635,2018-06-08 06:00:00,0.797,0.48,22.561111111111114
229636,2018-06-08 07:00:00,0.40399999999999997,0.48,22.511111111111106
229637,2018-06-08 08:00:00,0.327,0.5,22.116666666666667
229638,2018-06-08 09:00:00,0.26899999999999996,0.56,20.72222222222222
229639,2018-06-08 10:00:00,0.23800000000000002,0.63,18.899999999999995
229640,2018-06-08 11:00:00,0.263,0.69,17.705555555555556
229641,2018-06-08 12:00:00,0.267,0.73,17.116666666666667
229642,2018-06-08 13:00:00,0.276,0.75,16.522222222222226
229643,2018-06-08 14:00:00,0.243,0.76,15.92777777777778
229644,2018-06-08 15:00:00,0.322,0.76,15.56666666666667
229645,2018-06-08 16:00:00,0.242,0.76,15.172222222222224
229646,2018-06-08 17:00:00,0.21600000000000003,0.76,14.849999999999998
229647,2018-06-08 18:00:00,0.299,0.75,14.5
229648,2018-06-08 19:00:00,0.20600000000000002,0.76,14.383333333333333
229649,2018-06-08 20:00:00,0.212,0.78,14.333333333333334
229650,2018-06-08 21:00:00,0.21,0.73,15.766666666666667
229651,2018-06-08 22:00:00,0.379,0.63,18.444444444444443
229652,2018-06-08 23:00:00,0.303,0.55,20.416666666666668
229653,2018-06-09 00:00:00,0.272,0.48,22.9
229654,2018-06-09 01:00:00,0.371,0.41,25.13888888888889
229655,2018-06-09 02:00:00,1.8030000000000002,0.39,26.2
229656,2018-06-09 03:00:00,0.551,0.37,27.538888888888884
229657,2018-06-09 04:00:00,0.49200000000000005,0.37,27.672222222222224
229658,2018-06-09 05:00:00,0.45299999999999996,0.41,26.3
229659,2018-06-09 06:00:00,0.303,0.43,25.877777777777776
229660,2018-06-09 07:00:00,0.254,0.42,25.711111111111112
229661,2018-06-09 08:00:00,0.248,0.44,25.13888888888889
229662,2018-06-09 09:00:00,0.259,0.54,22.89444444444444
229663,2018-06-09 10:00:00,0.268,0.63,20.811111111111106
229664,2018-06-09 11:00:00,0.266,0.68,19.761111111111106
229665,2018-06-09 12:00:00,0.254,0.72,18.988888888888894
229666,2018-06-09 13:00:00,0.256,0.72,18.48888888888889
229667,2018-06-09 14:00:00,0.249,0.73,17.944444444444443
229668,2018-06-09 15:00:00,0.36,0.74,17.488888888888887
229669,2018-06-09 16:00:00,0.253,0.76,17.21111111111111
229670,2018-06-09 17:00:00,0.266,0.75,16.966666666666665
229671,2018-06-09 18:00:00,0.19399999999999998,0.78,16.65555555555555
229672,2018-06-09 19:00:00,0.212,0.76,16.65
229673,2018-06-09 20:00:00,0.259,0.76,16.400000000000002
229674,2018-06-09 21:00:00,0.22899999999999998,0.73,17.044444444444444
229675,2018-06-09 22:00:00,0.315,0.65,18.911111111111115
229676,2018-06-09 23:00:00,0.35,0.57,21.188888888888886
229677,2018-06-10 00:00:00,2.498,0.52,23.122222222222224
229678,2018-06-10 01:00:00,3.779,0.43,25.438888888888894
229679,2018-06-10 02:00:00,2.039,0.39,27.027777777777782
229680,2018-06-10 03:00:00,2.7960000000000003,0.37,27.733333333333334
229681,2018-06-10 04:00:00,0.956,0.36,27.800000000000004
229682,2018-06-10 05:00:00,1.084,0.37,27.43333333333333
229683,2018-06-10 06:00:00,0.474,0.39,26.877777777777776
229684,2018-06-10 07:00:00,0.78,0.42,25.949999999999996
229685,2018-06-10 08:00:00,0.267,0.48,24.711111111111116
229686,2018-06-10 09:00:00,0.273,0.55,23.01666666666667
229687,2018-06-10 10:00:00,0.27,0.65,21.077777777777776
229688,2018-06-10 11:00:00,0.259,0.71,19.72222222222222
229689,2018-06-10 12:00:00,0.248,0.74,19.022222222222222
229690,2018-06-10 13:00:00,0.292,0.76,18.377777777777776
229691,2018-06-10 14:00:00,0.24,0.78,17.988888888888887
229692,2018-06-10 15:00:00,0.24600000000000002,0.78,17.61111111111111
229693,2018-06-10 16:00:00,0.251,0.78,17.461111111111112
229694,2018-06-10 17:00:00,0.39,0.79,17.416666666666668
229695,2018-06-10 18:00:00,0.37799999999999995,0.77,17.299999999999997
229696,2018-06-10 19:00:00,0.355,0.78,16.91111111111111
229697,2018-06-10 20:00:00,0.387,0.78,16.833333333333332
229698,2018-06-10 21:00:00,0.39,0.75,17.127777777777776
229699,2018-06-10 22:00:00,0.266,0.68,18.744444444444444
229700,2018-06-10 23:00:00,0.22399999999999998,0.59,20.83888888888889
229701,2018-06-11 00:00:00,0.374,0.5,22.633333333333333
229702,2018-06-11 01:00:00,0.402,0.47,23.86111111111111
229703,2018-06-11 02:00:00,0.392,0.46,24.644444444444446
229704,2018-06-11 03:00:00,1.547,0.46,25.005555555555556
229705,2018-06-11 04:00:00,1.203,0.45,25.33888888888889
229706,2018-06-11 05:00:00,0.405,0.47,24.683333333333337
229707,2018-06-11 06:00:00,0.26899999999999996,0.49,24.288888888888888
229708,2018-06-11 07:00:00,0.273,0.5,23.911111111111115
229709,2018-06-11 08:00:00,0.273,0.54,23.272222222222222
229710,2018-06-11 09:00:00,0.262,0.59,22.227777777777778
229711,2018-06-11 10:00:00,0.244,0.67,20.105555555555554
229712,2018-06-11 11:00:00,0.248,0.73,18.966666666666665
229713,2018-06-11 12:00:00,0.26899999999999996,0.76,18.322222222222226
229714,2018-06-11 13:00:00,0.33,0.76,18.005555555555553
229715,2018-06-11 14:00:00,0.57,0.77,17.54444444444444
229716,2018-06-11 15:00:00,0.223,0.77,17.283333333333335
229717,2018-06-11 16:00:00,0.203,0.78,16.81111111111111
229718,2018-06-11 17:00:00,0.217,0.79,16.494444444444444
229719,2018-06-11 18:00:00,0.294,0.77,16.355555555555554
229720,2018-06-11 19:00:00,0.289,0.76,15.899999999999999
229721,2018-06-11 20:00:00,0.22699999999999998,0.75,16.15
229722,2018-06-11 21:00:00,0.192,0.72,17.03333333333333
229723,2018-06-11 22:00:00,0.205,0.66,18.63888888888889
229724,2018-06-11 23:00:00,0.21899999999999997,0.6,20.455555555555552
229725,2018-06-12 00:00:00,0.233,0.55,22.54444444444444
229726,2018-06-12 01:00:00,1.7730000000000001,0.51,23.93888888888889
229727,2018-06-12 02:00:00,3.424,0.47,25.144444444444446
229728,2018-06-12 03:00:00,2.171,0.46,25.694444444444443
229729,2018-06-12 04:00:00,1.2919999999999998,0.43,26.43333333333333
229730,2018-06-12 05:00:00,1.7519999999999998,0.44,26.34444444444445
229731,2018-06-12 06:00:00,0.972,0.43,26.50555555555555
229732,2018-06-12 07:00:00,0.252,0.45,26.077777777777776
229733,2018-06-12 08:00:00,0.251,0.48,25.294444444444444
229734,2018-06-12 09:00:00,0.405,0.55,23.666666666666664
229735,2018-06-12 10:00:00,0.261,0.64,21.52777777777778
229736,2018-06-12 11:00:00,0.244,0.7,20.055555555555554
229737,2018-06-12 12:00:00,0.249,0.74,19.349999999999998
229738,2018-06-12 13:00:00,0.285,0.77,18.84444444444445
229739,2018-06-12 14:00:00,0.385,0.76,18.261111111111113
229740,2018-06-12 15:00:00,0.41700000000000004,0.78,17.96666666666667
229741,2018-06-12 16:00:00,0.723,0.78,17.61111111111111
229742,2018-06-12 17:00:00,0.258,0.78,17.183333333333334
229743,2018-06-12 18:00:00,0.215,0.79,17.200000000000003
229744,2018-06-12 19:00:00,0.758,0.79,17.17222222222222
229745,2018-06-12 20:00:00,0.389,0.78,17.266666666666666
229746,2018-06-12 21:00:00,0.504,0.76,17.944444444444443
229747,2018-06-12 22:00:00,0.769,0.71,19.26666666666667
229748,2018-06-12 23:00:00,0.731,0.61,21.599999999999998
229749,2018-06-13 00:00:00,0.616,0.57,23.299999999999997
229750,2018-06-13 01:00:00,0.835,0.54,24.59444444444444
229751,2018-06-13 02:00:00,1.42,0.51,25.599999999999998
229752,2018-06-13 03:00:00,1.4240000000000002,0.49,26.166666666666664
229753,2018-06-13 04:00:00,0.862,0.47,26.816666666666663
229754,2018-06-13 05:00:00,1.085,0.47,26.50555555555555
229755,2018-06-13 06:00:00,0.231,0.46,26.666666666666668
229756,2018-06-13 07:00:00,0.21,0.46,26.305555555555554
229757,2018-06-13 08:00:00,0.207,0.5,24.650000000000002
229758,2018-06-13 09:00:00,0.255,0.57,22.816666666666663
229759,2018-06-13 10:00:00,0.26,0.65,20.644444444444442
229760,2018-06-13 11:00:00,0.26,0.71,19.455555555555552
229761,2018-06-13 12:00:00,0.262,0.73,18.649999999999995
229762,2018-06-13 13:00:00,0.46299999999999997,0.75,18.177777777777777
229763,2018-06-13 14:00:00,0.524,0.78,17.583333333333332
229764,2018-06-13 15:00:00,0.22399999999999998,0.78,17.366666666666664
229765,2018-06-13 16:00:00,0.254,0.8,16.91111111111111
229766,2018-06-13 17:00:00,0.261,0.79,17.116666666666667
229767,2018-06-13 18:00:00,0.20199999999999999,0.8,16.883333333333333
229768,2018-06-13 19:00:00,0.259,0.79,16.805555555555557
229769,2018-06-13 20:00:00,0.838,0.78,16.827777777777776
229770,2018-06-13 21:00:00,0.217,0.78,17.1
229771,2018-06-13 22:00:00,0.9540000000000001,0.71,18.88888888888889
229772,2018-06-13 23:00:00,2.6860000000000004,0.59,22.011111111111113
229773,2018-06-14 00:00:00,2.4290000000000003,0.52,24.238888888888887
229774,2018-06-14 01:00:00,1.163,0.48,25.92222222222222
229775,2018-06-14 02:00:00,1.048,0.48,26.06666666666667
229776,2018-06-14 03:00:00,1.149,0.49,26.13333333333334
229777,2018-06-14 04:00:00,0.732,0.48,26.399999999999995
229778,2018-06-14 05:00:00,0.297,0.48,26.172222222222224
229779,2018-06-14 06:00:00,1.088,0.44,27.08888888888889
229780,2018-06-14 07:00:00,0.316,0.44,26.83888888888889
229781,2018-06-14 08:00:00,0.235,0.48,25.555555555555557
229782,2018-06-14 09:00:00,0.23199999999999998,0.55,23.977777777777774
229783,2018-06-14 10:00:00,0.213,0.64,21.83888888888889
229784,2018-06-14 11:00:00,0.21100000000000002,0.71,20.4
229785,2018-06-14 12:00:00,0.22399999999999998,0.74,19.516666666666666
229786,2018-06-14 13:00:00,0.306,0.75,18.988888888888894
229787,2018-06-14 14:00:00,0.386,0.78,18.48888888888889
229788,2018-06-14 15:00:00,0.37,0.79,18.172222222222217
229789,2018-06-14 16:00:00,0.214,0.77,18.177777777777777
229790,2018-06-14 17:00:00,0.19,0.77,17.91111111111111
229791,2018-06-14 18:00:00,1.375,0.78,17.766666666666666
229792,2018-06-14 19:00:00,0.209,0.78,17.62222222222222
229793,2018-06-14 20:00:00,1.615,0.77,17.488888888888887
229794,2018-06-14 21:00:00,0.37799999999999995,0.72,18.455555555555556
229795,2018-06-14 22:00:00,1.216,0.69,19.727777777777778
229796,2018-06-14 23:00:00,0.521,0.61,21.63888888888889
229797,2018-06-15 00:00:00,1.13,0.57,23.327777777777776
229798,2018-06-15 01:00:00,0.364,0.54,24.133333333333333
229799,2018-06-15 02:00:00,1.0759999999999998,0.48,26.027777777777775
229800,2018-06-15 03:00:00,0.449,0.41,27.927777777777774
229801,2018-06-15 04:00:00,0.521,0.32,30.327777777777783
229802,2018-06-15 05:00:00,1.109,0.32,30.188888888888894
229803,2018-06-15 06:00:00,0.23800000000000002,0.47,26.100000000000005
229804,2018-06-15 07:00:00,0.228,0.52,24.87222222222222
229805,2018-06-15 08:00:00,0.20800000000000002,0.6,22.90555555555556
229806,2018-06-15 09:00:00,0.37200000000000005,0.62,22.52777777777778
229807,2018-06-15 10:00:00,0.22,0.64,21.783333333333328
229808,2018-06-15 11:00:00,0.222,0.69,20.538888888888888
229809,2018-06-15 12:00:00,0.25,0.73,19.711111111111116
229810,2018-06-15 13:00:00,0.258,0.75,19.283333333333328
229811,2018-06-15 14:00:00,0.196,0.77,18.833333333333336
229812,2018-06-15 15:00:00,0.183,0.77,18.605555555555554
229813,2018-06-15 16:00:00,0.201,0.77,18.577777777777776
229814,2018-06-15 17:00:00,0.212,0.77,18.56666666666667
229815,2018-06-15 18:00:00,0.214,0.76,18.605555555555554
229816,2018-06-15 19:00:00,1.25,0.74,18.894444444444446
229817,2018-06-15 20:00:00,0.185,0.75,18.855555555555554
229818,2018-06-15 21:00:00,0.929,0.75,19.244444444444444
229819,2018-06-15 22:00:00,0.882,0.73,19.92777777777778
229820,2018-06-15 23:00:00,0.8290000000000001,0.66,21.755555555555553
229821,2018-06-16 00:00:00,1.4269999999999998,0.58,23.583333333333332
229822,2018-06-16 01:00:00,0.204,0.56,24.499999999999996
229823,2018-06-16 02:00:00,0.536,0.54,24.93333333333333
229824,2018-06-16 03:00:00,1.023,0.53,25.100000000000005
229825,2018-06-16 04:00:00,0.743,0.53,25.25
229826,2018-06-16 05:00:00,0.988,0.51,25.78888888888889
229827,2018-06-16 06:00:00,0.258,0.52,25.472222222222218
229828,2018-06-16 07:00:00,0.213,0.55,24.316666666666663
229829,2018-06-16 08:00:00,0.23399999999999999,0.59,23.02777777777778
229830,2018-06-16 09:00:00,0.233,0.65,21.355555555555554
229831,2018-06-16 10:00:00,0.228,0.7,19.944444444444446
229832,2018-06-16 11:00:00,0.20199999999999999,0.74,19.022222222222222
229833,2018-06-16 12:00:00,0.20800000000000002,0.75,18.477777777777778
229834,2018-06-16 13:00:00,0.247,0.77,18.033333333333328
229835,2018-06-16 14:00:00,0.23199999999999998,0.78,17.82777777777778
229836,2018-06-16 15:00:00,0.247,0.79,17.572222222222223
229837,2018-06-16 16:00:00,0.263,0.8,17.366666666666664
229838,2018-06-16 17:00:00,0.198,0.8,17.144444444444446
229839,2018-06-16 18:00:00,0.434,0.8,16.91111111111111
229840,2018-06-16 19:00:00,0.275,0.8,16.616666666666664
229841,2018-06-16 20:00:00,0.184,0.81,16.238888888888887
229842,2018-06-16 21:00:00,0.192,0.79,16.238888888888887
229843,2018-06-16 22:00:00,0.21,0.77,16.555555555555557
229844,2018-06-16 23:00:00,0.21,0.76,17.133333333333336
229845,2018-06-17 00:00:00,0.428,0.73,17.866666666666664
229846,2018-06-17 01:00:00,0.624,0.7,18.33888888888889
229847,2018-06-17 02:00:00,0.542,0.67,18.577777777777776
229848,2018-06-17 03:00:00,0.57,0.66,18.805555555555554
229849,2018-06-17 04:00:00,0.527,0.65,18.922222222222224
229850,2018-06-17 05:00:00,0.297,0.65,18.672222222222224
229851,2018-06-17 06:00:00,0.20199999999999999,0.66,18.255555555555556
229852,2018-06-17 07:00:00,0.19899999999999998,0.69,17.73888888888889
229853,2018-06-17 08:00:00,0.225,0.71,17.15
229854,2018-06-17 09:00:00,0.225,0.72,16.783333333333335
229855,2018-06-17 10:00:00,0.195,0.73,16.505555555555556
229856,2018-06-17 11:00:00,0.19899999999999998,0.73,16.394444444444442
229857,2018-06-17 12:00:00,0.23,0.71,16.34444444444445
229858,2018-06-17 13:00:00,0.264,0.7,16.20555555555556
229859,2018-06-17 14:00:00,0.184,0.69,16.116666666666664
229860,2018-06-17 15:00:00,0.177,0.68,16.099999999999998
229861,2018-06-17 16:00:00,0.20600000000000002,0.68,16.0
229862,2018-06-17 17:00:00,0.207,0.68,15.933333333333334
229863,2018-06-17 18:00:00,0.223,0.67,15.916666666666666
229864,2018-06-17 19:00:00,0.341,0.67,15.883333333333335
229865,2018-06-17 20:00:00,0.171,0.67,15.877777777777775
229866,2018-06-17 21:00:00,0.20800000000000002,0.66,16.072222222222223
229867,2018-06-17 22:00:00,0.207,0.65,16.34444444444445
229868,2018-06-17 23:00:00,0.19399999999999998,0.63,16.855555555555558
229869,2018-06-18 00:00:00,0.175,0.6,17.45555555555556
229870,2018-06-18 01:00:00,0.228,0.58,18.099999999999998
229871,2018-06-18 02:00:00,0.353,0.55,18.850000000000005
229872,2018-06-18 03:00:00,0.428,0.53,19.455555555555552
229873,2018-06-18 04:00:00,0.289,0.51,20.20555555555556
229874,2018-06-18 05:00:00,0.63,0.5,20.577777777777783
229875,2018-06-18 06:00:00,0.32899999999999996,0.52,20.105555555555554
229876,2018-06-18 07:00:00,0.18100000000000002,0.54,19.67222222222222
229877,2018-06-18 08:00:00,0.182,0.57,19.105555555555554
229878,2018-06-18 09:00:00,0.20600000000000002,0.61,18.316666666666666
229879,2018-06-18 10:00:00,0.205,0.67,17.23888888888889
229880,2018-06-18 11:00:00,0.20199999999999999,0.71,16.57777777777778
229881,2018-06-18 12:00:00,0.172,0.74,16.35
229882,2018-06-18 13:00:00,0.20800000000000002,0.74,16.383333333333336
229883,2018-06-18 14:00:00,0.205,0.74,16.383333333333336
229884,2018-06-18 15:00:00,0.205,0.73,16.43888888888889
229885,2018-06-18 16:00:00,0.192,0.73,16.466666666666665
229886,2018-06-18 17:00:00,0.183,0.72,16.5
229887,2018-06-18 18:00:00,0.19399999999999998,0.7,16.505555555555556
229888,2018-06-18 19:00:00,0.20800000000000002,0.69,16.377777777777776
229889,2018-06-18 20:00:00,0.20800000000000002,0.69,16.216666666666665
229890,2018-06-18 21:00:00,0.18899999999999997,0.64,16.83888888888889
